step,loss,lr
2851,0.01816450,0.0000923759
2852,0.01765167,0.0000923707
2853,0.01823137,0.0000923655
2854,0.01288949,0.0000923603
2855,0.01674220,0.0000923551
2856,0.01736692,0.0000923498
2857,0.01849605,0.0000923446
2858,0.02336154,0.0000923394
2859,0.01654257,0.0000923342
2860,0.01626399,0.0000923290
2861,0.01299106,0.0000923237
2862,0.01256889,0.0000923185
2863,0.01361025,0.0000923133
2864,0.03555198,0.0000923081
2865,0.01509218,0.0000923028
2866,0.01840322,0.0000922976
2867,0.01430818,0.0000922924
2868,0.01128051,0.0000922871
2869,0.02355320,0.0000922819
2870,0.02133568,0.0000922767
2871,0.02195065,0.0000922714
2872,0.04304649,0.0000922662
2873,0.02169963,0.0000922609
2874,0.02278195,0.0000922557
2875,0.02081965,0.0000922504
2876,0.02726636,0.0000922452
2877,0.01757280,0.0000922399
2878,0.02330129,0.0000922347
2879,0.00969124,0.0000922294
2880,0.01376290,0.0000922242
2881,0.02168426,0.0000922189
2882,0.01586647,0.0000922137
2883,0.02602024,0.0000922084
2884,0.01628839,0.0000922031
2885,0.03487932,0.0000921979
2886,0.02346708,0.0000921926
2887,0.02585489,0.0000921874
2888,0.01913801,0.0000921821
2889,0.01889740,0.0000921768
2890,0.01409060,0.0000921715
2891,0.01721766,0.0000921663
2892,0.01195998,0.0000921610
2893,0.01943123,0.0000921557
2894,0.02652266,0.0000921504
2895,0.02485223,0.0000921452
2896,0.02105314,0.0000921399
2897,0.02156335,0.0000921346
2898,0.02233474,0.0000921293
2899,0.02911557,0.0000921240
2900,0.02469803,0.0000921188
2901,0.01901090,0.0000921135
2902,0.02116848,0.0000921082
2903,0.01372615,0.0000921029
2904,0.01419484,0.0000920976
2905,0.02301204,0.0000920923
2906,0.02045439,0.0000920870
2907,0.02212943,0.0000920817
2908,0.01666049,0.0000920764
2909,0.03182676,0.0000920711
2910,0.01447089,0.0000920658
2911,0.01989294,0.0000920605
2912,0.01844132,0.0000920552
2913,0.03001047,0.0000920499
2914,0.01001422,0.0000920446
2915,0.02824187,0.0000920393
2916,0.01076298,0.0000920339
2917,0.02261195,0.0000920286
2918,0.02210116,0.0000920233
2919,0.01695079,0.0000920180
2920,0.02583314,0.0000920127
2921,0.02170629,0.0000920074
2922,0.01281355,0.0000920020
2923,0.02264151,0.0000919967
2924,0.01769187,0.0000919914
2925,0.01901785,0.0000919861
2926,0.01605469,0.0000919807
2927,0.02125448,0.0000919754
2928,0.01827927,0.0000919701
2929,0.01952748,0.0000919647
2930,0.02065485,0.0000919594
2931,0.02110180,0.0000919541
2932,0.03862637,0.0000919487
2933,0.01032523,0.0000919434
2934,0.01933859,0.0000919380
2935,0.02175677,0.0000919327
2936,0.02496139,0.0000919273
2937,0.01539940,0.0000919220
2938,0.01209551,0.0000919166
2939,0.01279639,0.0000919113
2940,0.02258049,0.0000919059
2941,0.02060234,0.0000919006
2942,0.02138053,0.0000918952
2943,0.01532647,0.0000918899
2944,0.01991808,0.0000918845
2945,0.01983785,0.0000918792
2946,0.02111470,0.0000918738
2947,0.01472936,0.0000918684
2948,0.01651481,0.0000918631
2949,0.08366026,0.0000918577
2950,0.01577745,0.0000918523
2951,0.01817526,0.0000918470
2952,0.02498630,0.0000918416
2953,0.01878207,0.0000918362
2954,0.01694757,0.0000918309
2955,0.02749133,0.0000918255
2956,0.02353305,0.0000918201
2957,0.02170410,0.0000918147
2958,0.01689139,0.0000918093
2959,0.01935234,0.0000918040
2960,0.02312767,0.0000917986
2961,0.01482936,0.0000917932
2962,0.02061057,0.0000917878
2963,0.01554606,0.0000917824
2964,0.02802806,0.0000917770
2965,0.01791673,0.0000917716
2966,0.03168592,0.0000917662
2967,0.01787849,0.0000917608
2968,0.01859849,0.0000917554
2969,0.01485140,0.0000917501
2970,0.01583773,0.0000917447
2971,0.02382395,0.0000917392
2972,0.02027805,0.0000917338
2973,0.02534753,0.0000917284
2974,0.02138009,0.0000917230
2975,0.02086914,0.0000917176
2976,0.02816048,0.0000917122
2977,0.01186240,0.0000917068
2978,0.01834552,0.0000917014
2979,0.01651277,0.0000916960
2980,0.03102524,0.0000916906
2981,0.01624956,0.0000916851
2982,0.02195769,0.0000916797
2983,0.02096257,0.0000916743
2984,0.01806399,0.0000916689
2985,0.01762186,0.0000916635
2986,0.03264703,0.0000916580
2987,0.01745559,0.0000916526
2988,0.02034417,0.0000916472
2989,0.01727897,0.0000916417
2990,0.01997827,0.0000916363
2991,0.02423888,0.0000916309
2992,0.01241567,0.0000916254
2993,0.01595096,0.0000916200
2994,0.02331755,0.0000916146
2995,0.02033500,0.0000916091
2996,0.01543405,0.0000916037
2997,0.02189183,0.0000915982
2998,0.02365429,0.0000915928
2999,0.02613867,0.0000915874
3000,0.02396827,0.0000915819
3001,0.02570991,0.0000915765
3002,0.01597268,0.0000915710
3003,0.02748267,0.0000915656
3004,0.02242589,0.0000915601
3005,0.01262384,0.0000915546
3006,0.02305011,0.0000915492
3007,0.01764637,0.0000915437
3008,0.01878233,0.0000915383
3009,0.01678073,0.0000915328
3010,0.01840106,0.0000915273
3011,0.01806420,0.0000915219
3012,0.01396461,0.0000915164
3013,0.02540541,0.0000915109
3014,0.01862339,0.0000915055
3015,0.01565290,0.0000915000
3016,0.02296347,0.0000914945
3017,0.01365404,0.0000914890
3018,0.01739977,0.0000914836
3019,0.01975286,0.0000914781
3020,0.01125393,0.0000914726
3021,0.02584289,0.0000914671
3022,0.01874345,0.0000914616
3023,0.00936799,0.0000914562
3024,0.02604385,0.0000914507
3025,0.02462358,0.0000914452
3026,0.01720079,0.0000914397
3027,0.02149952,0.0000914342
3028,0.01592924,0.0000914287
3029,0.00954577,0.0000914232
3030,0.01099674,0.0000914177
3031,0.01130107,0.0000914122
3032,0.02351745,0.0000914067
3033,0.01607337,0.0000914012
3034,0.01187469,0.0000913957
3035,0.01608284,0.0000913902
3036,0.02206891,0.0000913847
3037,0.03580601,0.0000913792
3038,0.01186614,0.0000913737
3039,0.00724670,0.0000913682
3040,0.02557059,0.0000913627
3041,0.03388186,0.0000913572
3042,0.02078282,0.0000913516
3043,0.02398001,0.0000913461
3044,0.01265465,0.0000913406
3045,0.01454624,0.0000913351
3046,0.01062461,0.0000913296
3047,0.01696394,0.0000913240
3048,0.01403958,0.0000913185
3049,0.02020228,0.0000913130
3050,0.02042186,0.0000913075
3051,0.01354862,0.0000913019
3052,0.02138022,0.0000912964
3053,0.01952343,0.0000912909
3054,0.01693228,0.0000912853
3055,0.01515930,0.0000912798
3056,0.02104328,0.0000912743
3057,0.01841141,0.0000912687
3058,0.01364488,0.0000912632
3059,0.01490707,0.0000912576
3060,0.02037448,0.0000912521
3061,0.01837058,0.0000912466
3062,0.01495235,0.0000912410
3063,0.01974692,0.0000912355
3064,0.02396589,0.0000912299
3065,0.01364564,0.0000912244
3066,0.02063446,0.0000912188
3067,0.02084534,0.0000912133
3068,0.01547686,0.0000912077
3069,0.02388915,0.0000912021
3070,0.01814144,0.0000911966
3071,0.01547340,0.0000911910
3072,0.01308977,0.0000911855
3073,0.01822548,0.0000911799
3074,0.01693217,0.0000911743
3075,0.01521575,0.0000911688
3076,0.01814631,0.0000911632
3077,0.02072327,0.0000911576
3078,0.03356177,0.0000911520
3079,0.01617169,0.0000911465
3080,0.03383026,0.0000911409
3081,0.01810061,0.0000911353
3082,0.01889356,0.0000911297
3083,0.01717694,0.0000911242
3084,0.01300394,0.0000911186
3085,0.04019678,0.0000911130
3086,0.01196561,0.0000911074
3087,0.01221987,0.0000911018
3088,0.02376266,0.0000910962
3089,0.01707283,0.0000910906
3090,0.01898160,0.0000910851
3091,0.02210096,0.0000910795
3092,0.01281782,0.0000910739
3093,0.02087155,0.0000910683
3094,0.02104423,0.0000910627
3095,0.02046730,0.0000910571
3096,0.01449493,0.0000910515
3097,0.02038888,0.0000910459
3098,0.01963012,0.0000910403
3099,0.02084524,0.0000910347
3100,0.02026227,0.0000910291
3101,0.01793344,0.0000910234
3102,0.02897101,0.0000910178
3103,0.01303470,0.0000910122
3104,0.01768580,0.0000910066
3105,0.01345767,0.0000910010
3106,0.02084824,0.0000909954
3107,0.01913815,0.0000909898
3108,0.01453787,0.0000909841
3109,0.02735583,0.0000909785
3110,0.02777243,0.0000909729
3111,0.01473060,0.0000909673
3112,0.02989876,0.0000909616
3113,0.01728306,0.0000909560
3114,0.03225794,0.0000909504
3115,0.01395352,0.0000909448
3116,0.02504185,0.0000909391
3117,0.01902220,0.0000909335
3118,0.01514309,0.0000909279
3119,0.01440288,0.0000909222
3120,0.01318518,0.0000909166
3121,0.01684612,0.0000909109
3122,0.03107097,0.0000909053
3123,0.01175914,0.0000908997
3124,0.01656092,0.0000908940
3125,0.01371975,0.0000908884
3126,0.01826207,0.0000908827
3127,0.01230573,0.0000908771
3128,0.01665946,0.0000908714
3129,0.01720200,0.0000908658
3130,0.01502349,0.0000908601
3131,0.01833703,0.0000908544
3132,0.01403725,0.0000908488
3133,0.01548351,0.0000908431
3134,0.01241832,0.0000908375
3135,0.01954058,0.0000908318
3136,0.02307609,0.0000908261
3137,0.01636151,0.0000908205
3138,0.01438377,0.0000908148
3139,0.01243160,0.0000908091
3140,0.02044082,0.0000908035
3141,0.01410089,0.0000907978
3142,0.01831620,0.0000907921
3143,0.01374530,0.0000907865
3144,0.01397358,0.0000907808
3145,0.01856839,0.0000907751
3146,0.01940688,0.0000907694
3147,0.01937162,0.0000907637
3148,0.02625652,0.0000907581
3149,0.01530451,0.0000907524
3150,0.01083983,0.0000907467
3151,0.01221519,0.0000907410
3152,0.01221697,0.0000907353
3153,0.01448047,0.0000907296
3154,0.01623075,0.0000907239
3155,0.01507915,0.0000907182
3156,0.01890627,0.0000907125
3157,0.01310678,0.0000907068
3158,0.00954701,0.0000907011
3159,0.01501756,0.0000906954
3160,0.01163028,0.0000906897
3161,0.02271555,0.0000906840
3162,0.01244508,0.0000906783
3163,0.01204640,0.0000906726
3164,0.02574355,0.0000906669
3165,0.01949812,0.0000906612
3166,0.01865541,0.0000906555
3167,0.02471906,0.0000906498
3168,0.01307356,0.0000906441
3169,0.01638198,0.0000906384
3170,0.01785869,0.0000906326
3171,0.02246158,0.0000906269
3172,0.01934865,0.0000906212
3173,0.01098569,0.0000906155
3174,0.02258364,0.0000906098
3175,0.01516905,0.0000906040
3176,0.01461981,0.0000905983
3177,0.01979560,0.0000905926
3178,0.02349631,0.0000905868
3179,0.01703879,0.0000905811
3180,0.04738758,0.0000905754
3181,0.01689203,0.0000905696
3182,0.01805808,0.0000905639
3183,0.00840265,0.0000905582
3184,0.01288084,0.0000905524
3185,0.02135110,0.0000905467
3186,0.01925824,0.0000905410
3187,0.00943578,0.0000905352
3188,0.01821255,0.0000905295
3189,0.01352853,0.0000905237
3190,0.02217412,0.0000905180
3191,0.02078106,0.0000905122
3192,0.06206347,0.0000905065
3193,0.01577100,0.0000905007
3194,0.00985925,0.0000904950
3195,0.02614070,0.0000904892
3196,0.02875118,0.0000904834
3197,0.02788339,0.0000904777
3198,0.01971807,0.0000904719
3199,0.01723212,0.0000904662
3200,0.00876221,0.0000904604
3201,0.02013095,0.0000904546
3202,0.03778227,0.0000904489
3203,0.03123842,0.0000904431
3204,0.03846702,0.0000904373
3205,0.01608110,0.0000904316
3206,0.01322953,0.0000904258
3207,0.02478491,0.0000904200
3208,0.01172208,0.0000904142
3209,0.02117264,0.0000904085
3210,0.02592375,0.0000904027
3211,0.01909124,0.0000903969
3212,0.02211054,0.0000903911
3213,0.01943763,0.0000903853
3214,0.03115657,0.0000903795
3215,0.03136731,0.0000903738
3216,0.02715094,0.0000903680
3217,0.01619683,0.0000903622
3218,0.01239372,0.0000903564
3219,0.02295223,0.0000903506
3220,0.02377350,0.0000903448
3221,0.01397610,0.0000903390
3222,0.01933597,0.0000903332
3223,0.01657986,0.0000903274
3224,0.01707271,0.0000903216
3225,0.03889830,0.0000903158
3226,0.01441300,0.0000903100
3227,0.03076083,0.0000903042
3228,0.01768289,0.0000902984
3229,0.02091849,0.0000902926
3230,0.01274721,0.0000902868
3231,0.01916167,0.0000902809
3232,0.01507098,0.0000902751
3233,0.01525757,0.0000902693
3234,0.01844117,0.0000902635
3235,0.02042662,0.0000902577
3236,0.01502939,0.0000902519
3237,0.02629890,0.0000902460
3238,0.03842109,0.0000902402
3239,0.01802893,0.0000902344
3240,0.02377639,0.0000902286
3241,0.01798731,0.0000902227
3242,0.06259140,0.0000902169
3243,0.00997307,0.0000902111
3244,0.01956483,0.0000902052
3245,0.02844234,0.0000901994
3246,0.01597134,0.0000901936
3247,0.00995885,0.0000901877
3248,0.01912587,0.0000901819
3249,0.01854958,0.0000901761
3250,0.01199327,0.0000901702
3251,0.02133552,0.0000901644
3252,0.01579292,0.0000901585
3253,0.01572303,0.0000901527
3254,0.01783212,0.0000901468
3255,0.02516026,0.0000901410
3256,0.01764764,0.0000901351
3257,0.02658979,0.0000901293
3258,0.01579894,0.0000901234
3259,0.01274150,0.0000901176
3260,0.01902374,0.0000901117
3261,0.01884472,0.0000901059
3262,0.01289214,0.0000901000
3263,0.01930215,0.0000900941
3264,0.05848327,0.0000900883
3265,0.01330963,0.0000900824
3266,0.01407743,0.0000900765
3267,0.01344237,0.0000900707
3268,0.01388818,0.0000900648
3269,0.01406977,0.0000900589
3270,0.01073442,0.0000900531
3271,0.02752457,0.0000900472
3272,0.01670445,0.0000900413
3273,0.02223182,0.0000900354
3274,0.03729016,0.0000900296
3275,0.01946013,0.0000900237
3276,0.01766289,0.0000900178
3277,0.01195440,0.0000900119
3278,0.02355440,0.0000900060
3279,0.02055040,0.0000900001
3280,0.03725064,0.0000899942
3281,0.01430716,0.0000899884
3282,0.01977614,0.0000899825
3283,0.01541106,0.0000899766
3284,0.02117551,0.0000899707
3285,0.01798300,0.0000899648
3286,0.02633177,0.0000899589
3287,0.01175635,0.0000899530
3288,0.02328333,0.0000899471
3289,0.01359041,0.0000899412
3290,0.02147917,0.0000899353
3291,0.01406762,0.0000899294
3292,0.02671677,0.0000899235
3293,0.00928250,0.0000899176
3294,0.01691746,0.0000899117
3295,0.02221510,0.0000899057
3296,0.02460352,0.0000898998
3297,0.01464342,0.0000898939
3298,0.01158772,0.0000898880
3299,0.01804519,0.0000898821
3300,0.01370870,0.0000898762
3301,0.01246459,0.0000898702
3302,0.01958055,0.0000898643
3303,0.01822449,0.0000898584
3304,0.00715850,0.0000898525
3305,0.01145464,0.0000898466
3306,0.02204529,0.0000898406
3307,0.01305758,0.0000898347
3308,0.01503218,0.0000898288
3309,0.01698789,0.0000898228
3310,0.01741082,0.0000898169
3311,0.01204008,0.0000898110
3312,0.01879307,0.0000898050
3313,0.01182047,0.0000897991
3314,0.01572489,0.0000897931
3315,0.01225950,0.0000897872
3316,0.00880992,0.0000897813
3317,0.02722430,0.0000897753
3318,0.02539507,0.0000897694
3319,0.01260472,0.0000897634
3320,0.00891783,0.0000897575
3321,0.02062849,0.0000897515
3322,0.01417914,0.0000897456
3323,0.01740876,0.0000897396
3324,0.01347953,0.0000897337
3325,0.00936918,0.0000897277
3326,0.00944916,0.0000897217
3327,0.01220957,0.0000897158
3328,0.01323555,0.0000897098
3329,0.01999091,0.0000897039
3330,0.00966057,0.0000896979
3331,0.01613796,0.0000896919
3332,0.00802649,0.0000896860
3333,0.01132147,0.0000896800
3334,0.01247296,0.0000896740
3335,0.01004457,0.0000896680
3336,0.00925876,0.0000896621
3337,0.00977535,0.0000896561
3338,0.01139981,0.0000896501
3339,0.01507204,0.0000896441
3340,0.01621749,0.0000896382
3341,0.00682495,0.0000896322
3342,0.01805064,0.0000896262
3343,0.01515744,0.0000896202
3344,0.01878975,0.0000896142
3345,0.01101330,0.0000896082
3346,0.01183232,0.0000896023
3347,0.01015761,0.0000895963
3348,0.00908922,0.0000895903
3349,0.01839774,0.0000895843
3350,0.01520141,0.0000895783
3351,0.01372137,0.0000895723
3352,0.01422440,0.0000895663
3353,0.01066197,0.0000895603
3354,0.01944860,0.0000895543
3355,0.01339101,0.0000895483
3356,0.01085319,0.0000895423
3357,0.01750643,0.0000895363
3358,0.01283071,0.0000895303
3359,0.01069507,0.0000895243
3360,0.01030410,0.0000895182
3361,0.02031978,0.0000895122
3362,0.01413371,0.0000895062
3363,0.01334341,0.0000895002
3364,0.03268807,0.0000894942
3365,0.01061235,0.0000894882
3366,0.01425473,0.0000894821
3367,0.01769340,0.0000894761
3368,0.01872873,0.0000894701
3369,0.01383114,0.0000894641
3370,0.01610939,0.0000894581
3371,0.00903806,0.0000894520
3372,0.01154322,0.0000894460
3373,0.01024605,0.0000894400
3374,0.01705023,0.0000894339
3375,0.01646058,0.0000894279
3376,0.02124179,0.0000894219
3377,0.01696900,0.0000894158
3378,0.01259862,0.0000894098
3379,0.01333865,0.0000894038
3380,0.03010667,0.0000893977
3381,0.02082039,0.0000893917
3382,0.01653960,0.0000893856
3383,0.01529241,0.0000893796
3384,0.01630499,0.0000893735
3385,0.01273962,0.0000893675
3386,0.01835179,0.0000893614
3387,0.01771505,0.0000893554
3388,0.01213254,0.0000893493
3389,0.01558132,0.0000893433
3390,0.02070832,0.0000893372
3391,0.01209291,0.0000893312
3392,0.01812644,0.0000893251
3393,0.01625786,0.0000893190
3394,0.02448180,0.0000893130
3395,0.01752760,0.0000893069
3396,0.02250816,0.0000893009
3397,0.01789960,0.0000892948
3398,0.01400078,0.0000892887
3399,0.01771265,0.0000892827
3400,0.01630243,0.0000892766
3401,0.01282002,0.0000892705
3402,0.01350719,0.0000892644
3403,0.01644432,0.0000892584
3404,0.02014054,0.0000892523
3405,0.01560169,0.0000892462
3406,0.02548869,0.0000892401
3407,0.01147175,0.0000892340
3408,0.01774244,0.0000892280
3409,0.01397995,0.0000892219
3410,0.02153471,0.0000892158
3411,0.02102308,0.0000892097
3412,0.00938627,0.0000892036
3413,0.01903369,0.0000891975
3414,0.02735574,0.0000891914
3415,0.01954957,0.0000891853
3416,0.02251762,0.0000891792
3417,0.01808751,0.0000891731
3418,0.09326756,0.0000891670
3419,0.01302784,0.0000891609
3420,0.01044964,0.0000891548
3421,0.00982090,0.0000891487
3422,0.01641567,0.0000891426
3423,0.03601851,0.0000891365
3424,0.01168579,0.0000891304
3425,0.02115243,0.0000891243
3426,0.01873637,0.0000891182
3427,0.01658590,0.0000891121
3428,0.01174667,0.0000891060
3429,0.02056453,0.0000890999
3430,0.01866565,0.0000890937
3431,0.01791753,0.0000890876
3432,0.02200988,0.0000890815
3433,0.02461682,0.0000890754
3434,0.01273893,0.0000890693
3435,0.01195452,0.0000890631
3436,0.01256420,0.0000890570
3437,0.02143649,0.0000890509
3438,0.02056337,0.0000890448
3439,0.01859268,0.0000890386
3440,0.06215337,0.0000890325
3441,0.01827416,0.0000890264
3442,0.02193396,0.0000890202
3443,0.01208849,0.0000890141
3444,0.01347733,0.0000890080
3445,0.01747687,0.0000890018
3446,0.01847468,0.0000889957
3447,0.02237946,0.0000889895
3448,0.00879575,0.0000889834
3449,0.01884057,0.0000889772
3450,0.01366593,0.0000889711
3451,0.01319897,0.0000889650
3452,0.01467545,0.0000889588
3453,0.01623440,0.0000889527
3454,0.02033782,0.0000889465
3455,0.01431167,0.0000889403
3456,0.01626872,0.0000889342
3457,0.01352248,0.0000889280
3458,0.01349117,0.0000889219
3459,0.02065889,0.0000889157
3460,0.01796223,0.0000889096
3461,0.01915098,0.0000889034
3462,0.01469538,0.0000888972
3463,0.01223444,0.0000888911
3464,0.03637038,0.0000888849
3465,0.01584230,0.0000888787
3466,0.01927084,0.0000888726
3467,0.01617386,0.0000888664
3468,0.01154462,0.0000888602
3469,0.01119025,0.0000888540
3470,0.01513044,0.0000888479
3471,0.01344172,0.0000888417
3472,0.01880039,0.0000888355
3473,0.01805686,0.0000888293
3474,0.02436732,0.0000888231
3475,0.02179901,0.0000888170
3476,0.01693021,0.0000888108
3477,0.01447164,0.0000888046
3478,0.01417868,0.0000887984
3479,0.01369635,0.0000887922
3480,0.00844108,0.0000887860
3481,0.01702538,0.0000887798
3482,0.01160791,0.0000887736
3483,0.00684535,0.0000887674
3484,0.01605214,0.0000887612
3485,0.01214130,0.0000887550
3486,0.01812935,0.0000887488
3487,0.01178288,0.0000887426
3488,0.01885914,0.0000887364
3489,0.02092320,0.0000887302
3490,0.01073872,0.0000887240
3491,0.01903268,0.0000887178
3492,0.01397931,0.0000887116
3493,0.00922392,0.0000887054
3494,0.01205659,0.0000886992
3495,0.01410777,0.0000886930
3496,0.01756281,0.0000886867
3497,0.01851824,0.0000886805
3498,0.01272818,0.0000886743
3499,0.01071728,0.0000886681
3500,0.01434123,0.0000886619
3501,0.02029132,0.0000886556
3502,0.01218458,0.0000886494
3503,0.01089619,0.0000886432
3504,0.02512910,0.0000886370
3505,0.01934739,0.0000886307
3506,0.01544840,0.0000886245
3507,0.01332371,0.0000886183
3508,0.01256580,0.0000886120
3509,0.01686249,0.0000886058
3510,0.01063621,0.0000885996
3511,0.01405504,0.0000885933
3512,0.01514255,0.0000885871
3513,0.01665965,0.0000885809
3514,0.01296129,0.0000885746
3515,0.02259598,0.0000885684
3516,0.00959217,0.0000885621
3517,0.01108791,0.0000885559
3518,0.01273225,0.0000885496
3519,0.01425395,0.0000885434
3520,0.01061137,0.0000885371
3521,0.00609683,0.0000885309
3522,0.00846374,0.0000885246
3523,0.01723802,0.0000885184
3524,0.01312041,0.0000885121
3525,0.01473660,0.0000885059
3526,0.01005141,0.0000884996
3527,0.01522652,0.0000884933
3528,0.01430431,0.0000884871
3529,0.01716099,0.0000884808
3530,0.01997012,0.0000884745
3531,0.02282423,0.0000884683
3532,0.01347282,0.0000884620
3533,0.00700982,0.0000884557
3534,0.00801831,0.0000884495
3535,0.01163523,0.0000884432
3536,0.01378592,0.0000884369
3537,0.00944503,0.0000884306
3538,0.01246563,0.0000884244
3539,0.01509108,0.0000884181
3540,0.00809194,0.0000884118
3541,0.01843678,0.0000884055
3542,0.01414227,0.0000883992
3543,0.01782298,0.0000883930
3544,0.00979831,0.0000883867
3545,0.02211756,0.0000883804
3546,0.00966466,0.0000883741
3547,0.01353875,0.0000883678
3548,0.01103537,0.0000883615
3549,0.01189901,0.0000883552
3550,0.02337022,0.0000883489
3551,0.01577944,0.0000883426
3552,0.01411317,0.0000883363
3553,0.01520544,0.0000883300
3554,0.01236200,0.0000883237
3555,0.01574702,0.0000883174
3556,0.00963712,0.0000883111
3557,0.01550405,0.0000883048
3558,0.01186076,0.0000882985
3559,0.01209103,0.0000882922
3560,0.01376881,0.0000882859
3561,0.00936407,0.0000882796
3562,0.01423348,0.0000882733
3563,0.01395538,0.0000882669
3564,0.01576264,0.0000882606
3565,0.00825119,0.0000882543
3566,0.02459807,0.0000882480
3567,0.01766192,0.0000882417
3568,0.00965131,0.0000882354
3569,0.02204537,0.0000882290
3570,0.00645302,0.0000882227
3571,0.01114927,0.0000882164
3572,0.01107960,0.0000882101
3573,0.01708074,0.0000882037
3574,0.01473308,0.0000881974
3575,0.01123751,0.0000881911
3576,0.02279617,0.0000881847
3577,0.01330154,0.0000881784
3578,0.00806901,0.0000881721
3579,0.01431560,0.0000881657
3580,0.01362610,0.0000881594
3581,0.01387961,0.0000881530
3582,0.01854420,0.0000881467
3583,0.02612276,0.0000881403
3584,0.03363848,0.0000881340
3585,0.01629288,0.0000881277
3586,0.01143280,0.0000881213
3587,0.01076469,0.0000881150
3588,0.01553354,0.0000881086
3589,0.02006244,0.0000881023
3590,0.01875110,0.0000880959
3591,0.00915040,0.0000880895
3592,0.01573220,0.0000880832
3593,0.00922237,0.0000880768
3594,0.01158627,0.0000880705
3595,0.01181169,0.0000880641
3596,0.01347633,0.0000880577
3597,0.01278353,0.0000880514
3598,0.07060549,0.0000880450
3599,0.01292576,0.0000880386
3600,0.01796412,0.0000880323
3601,0.01259832,0.0000880259
3602,0.02060005,0.0000880195
3603,0.01857842,0.0000880132
3604,0.01070091,0.0000880068
3605,0.01827467,0.0000880004
3606,0.01256847,0.0000879940
3607,0.01022768,0.0000879877
3608,0.01336250,0.0000879813
3609,0.02089911,0.0000879749
3610,0.01562576,0.0000879685
3611,0.01313630,0.0000879621
3612,0.02337948,0.0000879557
3613,0.01035856,0.0000879493
3614,0.01664551,0.0000879430
3615,0.01474289,0.0000879366
3616,0.01702245,0.0000879302
3617,0.01401095,0.0000879238
3618,0.01065848,0.0000879174
3619,0.00865581,0.0000879110
3620,0.01273276,0.0000879046
3621,0.00859657,0.0000878982
3622,0.01393792,0.0000878918
3623,0.01031306,0.0000878854
3624,0.00908263,0.0000878790
3625,0.01303128,0.0000878726
3626,0.01051342,0.0000878662
3627,0.00901938,0.0000878598
3628,0.01053229,0.0000878534
3629,0.01683444,0.0000878469
3630,0.01098186,0.0000878405
3631,0.01337474,0.0000878341
3632,0.01800300,0.0000878277
3633,0.01214767,0.0000878213
3634,0.01064700,0.0000878149
3635,0.00984875,0.0000878084
3636,0.00705083,0.0000878020
3637,0.00981733,0.0000877956
3638,0.02374624,0.0000877892
3639,0.01403836,0.0000877828
3640,0.01620129,0.0000877763
3641,0.01009650,0.0000877699
3642,0.01432798,0.0000877635
3643,0.01504257,0.0000877570
3644,0.00687737,0.0000877506
3645,0.01351803,0.0000877442
3646,0.01439110,0.0000877377
3647,0.01394355,0.0000877313
3648,0.01498061,0.0000877249
3649,0.01524124,0.0000877184
3650,0.01722241,0.0000877120
3651,0.01587323,0.0000877055
3652,0.00812313,0.0000876991
3653,0.01353779,0.0000876926
3654,0.01624269,0.0000876862
3655,0.01420027,0.0000876797
3656,0.01056435,0.0000876733
3657,0.01268835,0.0000876668
3658,0.01649249,0.0000876604
3659,0.00957154,0.0000876539
3660,0.01238306,0.0000876475
3661,0.00906092,0.0000876410
3662,0.01657129,0.0000876346
3663,0.00965855,0.0000876281
3664,0.00913166,0.0000876216
3665,0.01568943,0.0000876152
3666,0.00993419,0.0000876087
3667,0.01239668,0.0000876022
3668,0.01343189,0.0000875958
3669,0.01264778,0.0000875893
3670,0.01478286,0.0000875828
3671,0.01125489,0.0000875764
3672,0.01185362,0.0000875699
3673,0.01563740,0.0000875634
3674,0.01073960,0.0000875569
3675,0.01130430,0.0000875505
3676,0.01301203,0.0000875440
3677,0.01097435,0.0000875375
3678,0.01356640,0.0000875310
3679,0.01358232,0.0000875245
3680,0.02326613,0.0000875180
3681,0.01970408,0.0000875116
3682,0.01609313,0.0000875051
3683,0.01788946,0.0000874986
3684,0.01365446,0.0000874921
3685,0.01897610,0.0000874856
3686,0.01221524,0.0000874791
3687,0.01325903,0.0000874726
3688,0.01218542,0.0000874661
3689,0.01841707,0.0000874596
3690,0.01189978,0.0000874531
3691,0.01307144,0.0000874466
3692,0.02251287,0.0000874401
3693,0.01661168,0.0000874336
3694,0.01180266,0.0000874271
3695,0.01436459,0.0000874206
3696,0.01557823,0.0000874141
3697,0.01068484,0.0000874076
3698,0.01618400,0.0000874011
3699,0.01129163,0.0000873946
3700,0.01192868,0.0000873880
3701,0.01339203,0.0000873815
3702,0.01029285,0.0000873750
3703,0.01299514,0.0000873685
3704,0.00799516,0.0000873620
3705,0.01213334,0.0000873554
3706,0.01424334,0.0000873489
3707,0.00975170,0.0000873424
3708,0.01471565,0.0000873359
3709,0.01374292,0.0000873293
3710,0.00952177,0.0000873228
3711,0.01120669,0.0000873163
3712,0.01254524,0.0000873098
3713,0.01379748,0.0000873032
3714,0.00742194,0.0000872967
3715,0.00579429,0.0000872902
3716,0.00725933,0.0000872836
3717,0.01800778,0.0000872771
3718,0.01058448,0.0000872705
3719,0.00840230,0.0000872640
3720,0.01669090,0.0000872575
3721,0.01172758,0.0000872509
3722,0.01293970,0.0000872444
3723,0.01654927,0.0000872378
3724,0.01338712,0.0000872313
